Make,Model,Price,Make_Year,CC,Assembly,Mileage,Registered City,Transmission
59,364,1395000,2013,660,0,0.071999143998288,97,1
59,364,1450000,2017,1000,1,0.023999047998095994,80,0
59,210,238000,1990,800,1,0.0999991999984,165,0
25,45,3000000,2017,1500,1,0.04099908199816399,97,1
59,105,810000,2008,1000,1,0.02999905999811999,181,0
61,362,519000,2012,1000,0,0.07399914799829599,80,1
59,126,1550000,2013,660,0,0.06499912999825999,66,1
59,206,500000,1993,1300,1,0.05999911999823999,80,0
43,215,1025000,2013,660,0,0.06999913999828,97,0
59,210,1200000,2019,800,1,0.004999009998019996,80,0
61,96,750000,1993,1300,1,0.063999127998256,97,0
59,54,390000,1995,800,1,0.07799915599831199,97,0
25,196,1350000,2013,660,0,0.14199928399856798,97,1
25,87,1870000,2010,1800,1,0.17433634867269732,97,1
25,86,2350000,2017,1500,1,0.02799905599811199,97,0
59,210,700000,2011,800,1,0.04999909999819999,97,0
25,87,1165000,2005,1500,1,0.14778829557659112,97,1
25,136,1789999,2011,1300,0,0.09899919799839599,66,1
59,54,720000,2013,800,1,0.0999991999984,134,0
61,96,3020000,2018,1300,1,0.06899913799827599,97,0
61,43,1375000,2006,1300,0,0.13499926999853998,97,1
14,335,1100000,1998,1300,0,0.015999031998063993,80,1
59,210,950000,2017,800,1,0.063999127998256,97,0
37,268,10500000,2012,3500,0,0.07699915399830799,66,1
59,54,1030000,2018,800,1,0.063999127998256,97,0
61,96,1600000,2009,1300,1,0.18199936399872796,66,0
61,32,2300000,2014,1500,0,0.14999929999859998,80,1
25,87,4150000,2019,1800,1,0.04999909999819999,97,1
25,87,2950000,2015,1800,1,0.07799915599831199,66,1
25,358,3850000,2014,1500,0,0.09899919799839599,66,1
59,210,875000,2016,800,1,0.05499910999821999,97,0
61,259,3750000,2015,1800,0,0.13499926999853998,144,1
59,105,1985000,2019,1000,1,0.05999911999823999,144,1
59,46,750000,2005,1300,1,0.21426542853085703,64,0
59,31,240000,2021,660,1,0.0,180,0
61,96,2350000,2013,1600,1,0.071999143998288,66,1
25,86,1325000,2006,1300,1,0.15599931199862396,80,0
61,96,2050000,2011,1800,1,0.13699927399854797,80,1
61,256,3110000,2007,1800,0,0.08499916999834,66,1
59,54,560000,2007,800,1,0.062999125998252,97,0
59,210,570000,2005,800,1,1.2000024000047999e-05,97,0
25,86,2325000,2017,1500,1,0.04999909999819999,66,0
61,96,1340000,2004,2000,1,0.33378566757133515,97,0
61,96,1575000,2010,1300,1,0.11599923199846399,97,0
14,106,690000,2009,800,1,0.08099916199832399,80,0
61,96,2535000,2013,1600,1,0.0999991999984,80,1
61,96,3779999,2018,1800,1,0.05299910599821199,66,1
61,96,1450000,2005,1800,1,0.14299928599857198,80,0
25,86,2580000,2018,1300,1,0.04649909299818599,97,1
59,210,295000,1994,800,1,0.06999913999828,80,0
61,255,6500000,2005,2700,0,0.21052342104684207,66,1
61,256,3200000,2007,1800,0,0.08999917999835999,66,1
59,105,1025000,2014,1000,1,0.04695909391818783,97,0
13,270,350000,1993,1500,0,0.2749995499991,97,0
59,254,890000,2002,1000,1,0.06139912279824559,80,0
59,54,725000,2009,800,1,0.05999911999823999,97,0
61,96,1095000,2004,2000,1,0.004999009998019996,97,0
61,96,2950000,2018,1300,1,0.062999125998252,80,0
61,380,3145000,2021,1500,1,3.9000078000155996e-05,180,1
59,46,875000,2001,1600,1,0.14999929999859998,97,0
59,210,685000,2011,800,1,0.05899911799823599,119,0
25,86,2620000,2019,1300,1,0.005499010998021996,66,0
61,32,2275000,2014,1500,0,0.08579917159834319,66,1
25,86,860000,2000,1600,1,0.08499916999834,97,0
59,31,1550000,2016,660,0,0.11999923999847999,80,1
2,4,6200000,2007,3000,0,0.12999925999851997,66,1
59,210,475000,2003,800,1,0.14999929999859998,97,0
59,31,1600000,2015,660,0,0.1249992499985,80,1
59,210,950000,2018,800,1,0.027974055948111892,97,0
59,210,715000,2014,800,1,0.08499916999834,66,0
61,380,3050000,2021,1300,1,0.005499010998021996,180,1
59,105,890000,2010,1000,1,0.08009916019832039,97,0
25,86,2550000,2017,1500,1,0.06999913999828,66,1
27,294,625000,2003,1000,0,0.18499936999873998,80,0
27,294,680000,2003,1000,1,0.067999135998272,97,0
43,192,1100000,2004,1300,0,0.19999939999879998,97,0
59,54,700000,2015,800,1,0.05391210782421564,30,0
59,126,1285000,2012,660,0,0.1249992499985,97,1
61,326,3750000,1999,3400,0,0.14999929999859998,66,1
35,89,390000,2001,1300,1,0.11499922999845999,97,0
61,96,3100000,2018,1300,1,0.03899907799815599,97,0
59,105,1620000,2017,1000,1,0.04099908199816399,80,0
59,210,885000,2017,800,1,0.03699907399814799,80,0
13,270,350000,1993,1500,0,0.23582047164094325,66,0
14,56,2390000,2018,1000,0,0.012999025998051996,66,1
61,96,1275000,2006,1300,1,0.04899909799819599,97,0
13,270,350000,1995,1500,0,0.14699929399858797,66,0
59,31,585000,2006,1000,1,0.05343710687421374,80,0
61,96,1335000,2003,2000,1,0.095999191998384,97,0
61,96,1400000,2005,1300,1,0.5,144,0
61,96,2375000,2014,1300,1,0.031199062398124793,97,0
14,106,650000,2007,800,1,0.063999127998256,115,0
61,32,3550000,2017,1500,0,0.05953011906023811,180,1
44,219,1120000,2013,660,0,0.14199928399856798,97,1
59,210,434999,2001,800,1,0.04999909999819999,144,0
61,96,2350000,2007,1500,0,0.0999991999984,66,1
61,96,1800000,2011,1300,1,0.23699947399894797,97,0
25,86,550000,2000,1300,1,0.067999135998272,97,0
61,362,2000000,2012,1000,0,0.092999185998372,97,1
25,86,2400000,2015,1300,1,0.05999911999823999,97,0
61,96,2750000,2014,1800,1,0.13799927599855197,66,1
59,31,630000,2007,1000,1,0.063999127998256,43,0
59,210,380000,2004,800,1,0.08199916399832799,80,0
61,163,3400000,2011,2500,1,0.18999937999875996,80,0
59,31,760000,2011,1000,1,0.10199920399840799,119,0
25,86,760000,2002,1300,1,0.03999907999815999,97,0
59,364,1875000,2017,660,0,0.010999021998043996,180,1
61,193,25500000,2013,4600,0,0.05999911999823999,80,1
61,96,1280000,2006,1300,0,0.0999991999984,97,0
59,105,1180000,2013,1000,1,0.070999141998284,80,0
59,210,950000,2017,800,1,0.03399906799813599,43,0
61,96,1200000,2007,2000,1,0.2999995999992,80,0
59,31,1680000,2016,1000,1,0.08540117080234161,66,0
61,243,1750000,2011,1000,0,0.13999927999856,66,1
14,162,1150000,2013,660,0,0.07999915999832,80,1
59,105,1180000,2015,1000,1,0.011514023028046055,97,0
59,195,850000,2006,1300,1,0.03999907999815999,80,0
27,300,1800000,2007,2600,1,0.014999029998059995,43,0
38,159,6350000,2021,1500,1,8.900017800035599e-05,180,1
61,96,2395000,2014,1300,1,0.04099908199816399,66,0
62,57,869999,2019,800,1,0.021999043998087994,97,0
61,96,750000,1990,1300,0,0.19699939399878796,66,0
59,210,715000,2016,800,1,0.08999917999835999,80,0
59,105,675000,2004,1000,1,0.02999905999811999,66,0
61,193,23000000,2012,4600,0,0.091999183998368,66,1
25,86,1270000,2004,1300,1,0.11999923999847999,66,0
61,96,4515000,2021,1800,1,1.4000028000055997e-05,180,1
61,259,4400000,2019,1800,1,0.04699909399818799,66,1
61,96,3000000,2019,1300,1,0.04099908199816399,97,0
25,87,2050000,2012,1800,1,0.10799921599843199,80,1
61,96,2985000,2017,1300,1,0.0999991999984,66,1
25,87,1200000,2004,1600,1,0.11999923999847999,97,0
59,364,1250000,2014,660,0,0.14099928199856399,80,1
59,210,900000,2017,800,1,0.06999913999828,97,0
59,31,865000,2021,660,1,0.003999007998015996,97,1
61,32,2195000,2012,1500,0,0.11949923899847799,97,1
14,162,1350000,2014,660,0,0.000169000338000676,80,1
59,210,750000,2012,800,1,0.05599911199822399,66,0
59,210,825000,2016,800,1,0.043499086998173994,13,0
61,259,5400000,2018,1800,0,0.011999023998047996,180,1
61,96,4160000,2019,1800,1,0.021999043998087994,97,1
25,87,1650000,2010,1800,1,0.07912415824831649,80,1
25,87,2575000,2013,1800,1,0.10957321914643829,97,1
27,294,610000,2003,1000,1,0.5,43,0
61,362,1330000,2001,1000,0,0.22313844627689253,97,1
59,31,1570000,2020,660,1,0.005999011998023996,97,0
2,8,6500000,2012,2000,0,0.087999175998352,97,1
42,50,1200000,1995,1800,1,0.0999991999984,66,1
61,96,1710000,2012,1300,1,0.16899933799867597,97,0
61,96,2550000,2014,1300,1,0.082999165998332,66,0
25,87,3650000,2016,1500,1,0.05399910799821599,97,1
61,362,2250000,2015,1000,0,0.06099912199824399,80,1
59,54,434999,2003,800,1,0.0,80,0
27,346,6200000,2021,2000,1,0.0034990069980139955,180,1
61,96,2885000,2018,1300,1,0.06999913999828,97,0
25,86,2750000,2020,1500,1,0.002799005598011196,66,0
25,86,800000,2000,1300,1,0.4499998999998,97,0
61,343,1650000,2008,1500,0,0.14999929999859998,66,1
59,31,630000,2010,1000,1,0.10999921999843999,64,0
61,367,1775000,2006,1800,1,0.08864417728835457,97,1
49,180,1225000,2017,1000,0,0.16499932999865996,97,0
59,210,750000,2016,800,1,0.086999173998348,97,0
61,96,3450000,2017,1800,1,0.062999125998252,80,1
61,260,1700000,2006,1300,0,1.3000026000052e-05,97,1
61,96,3450000,2017,1800,1,0.062999125998252,80,1
61,255,7000000,2005,3400,0,0.0999991999984,115,1
61,96,850000,2001,1800,0,0.04895909791819583,97,0
61,163,4400000,2013,2500,1,0.07399914799829599,80,1
59,206,450000,1995,1300,0,0.0999991999984,97,0
43,192,1080000,2004,1300,0,0.14999929999859998,134,0
25,86,2300000,2015,1500,0,0.0999991999984,97,0
59,210,290000,1990,800,1,0.0999991999984,164,0
59,210,850000,2015,800,1,0.013549027098054195,97,0
61,96,2250000,2009,2000,1,0.12247924495848991,97,0
59,46,530000,2001,1300,1,0.19999939999879998,80,0
25,87,2800000,2014,1800,1,0.08599917199834399,97,1
25,87,1200000,2003,1600,0,0.019999039998079993,134,1
61,255,7200000,2008,2700,0,0.14099928199856399,97,1
59,210,875000,2016,800,1,0.065999131998264,97,0
61,96,2250000,2015,1300,1,0.1045492090984182,66,0
25,86,1700000,2009,1300,1,0.14453128906257812,80,1
59,105,1900000,2018,1000,1,0.06999913999828,97,1
59,210,770000,2015,800,1,0.04599909199818399,97,0
25,87,4700000,2020,1500,1,0.019999039998079993,66,1
59,210,650000,2011,800,1,0.10999921999843999,97,0
61,96,2100000,2012,1300,1,0.13599927199854397,66,0
59,54,850000,2015,800,1,0.04399908799817599,97,0
59,31,650000,2009,1000,1,0.21228742457484912,97,0
59,105,1200000,2015,1000,1,0.010999021998043996,80,0
59,210,1095000,2019,800,1,0.0749991499983,97,0
61,96,4550000,2021,1800,1,0.00010900021800043599,180,1
25,196,1300000,2009,660,0,0.0922991845983692,66,1
59,31,1450000,2020,660,1,0.01719903439806879,64,0
61,96,3100000,2019,1300,1,0.018299036598073193,80,0
59,210,480000,2016,800,1,0.04299908599817199,80,0
1,16,6500000,2011,2000,1,0.03999907999815999,80,1
61,362,2550000,2018,1000,0,0.018999037998075993,180,1
25,87,1200000,2004,1500,1,0.156999313998628,80,1
25,87,1800000,2010,1800,1,0.0749991499983,80,1
59,210,819999,2016,800,1,0.05499910999821999,80,0
61,96,2350000,2014,1300,1,0.08499916999834,80,1
61,243,1890000,2014,1000,0,0.078999157998316,66,1
59,364,1650000,2013,660,0,0.08826917653835308,97,1
61,96,900000,1999,1600,1,0.008999017998035996,80,1
25,358,4300000,2016,1500,0,0.016999033998067993,180,1
25,86,2375000,2018,1300,1,0.063999127998256,97,0
61,96,3100000,2016,1800,1,0.04799909599819199,66,1
59,210,300000,1994,800,1,0.10623121246242492,43,0
61,96,2565000,2016,1300,1,0.16499932999865996,97,0
61,362,1260000,2000,1000,0,0.0009990019980039959,97,1
25,87,3650000,2018,1800,1,0.05399910799821599,97,1
61,255,18000000,2020,2700,0,0.04499908999817999,66,1
61,362,2700000,2018,1000,0,0.05599911199822399,180,1
61,362,1190000,2005,1000,0,0.11999923999847999,80,1
2,371,7300000,2017,1500,1,0.04999909999819999,66,0
61,96,3540000,2019,1600,1,0.024999049998099994,66,1
59,210,550000,2008,800,1,0.08999917999835999,66,0
61,96,3200000,2018,1300,1,0.03999907999815999,97,1
35,151,6500000,2018,3300,1,0.02999905999811999,97,1
25,87,1250000,2005,1500,1,0.13999927999856,164,0
25,87,1250000,2003,1500,1,0.14999929999859998,97,1
61,255,2240000,1991,3400,0,0.24999949999899998,66,1
61,96,1789999,2012,1300,1,0.12399924799849599,97,0
25,87,2680000,2014,1800,1,0.0999991999984,97,1
61,96,2500000,2016,1300,1,0.15599931199862396,97,1
59,364,1555000,2017,1000,1,0.04199908399816799,97,0
25,87,1610000,2008,1800,1,0.17599935199870398,97,1
61,96,2850000,2015,1800,0,0.0999991999984,66,1
61,96,3400000,2016,1500,0,0.12699925399850798,66,1
44,109,1300000,2013,660,0,0.11999923999847999,66,1
27,294,470000,2000,1000,1,0.19999939999879998,80,0
61,367,2250000,2007,1800,0,0.19999939999879998,66,1
44,177,2950000,2013,1500,0,0.13399926799853598,66,1
59,105,550000,2005,1000,1,0.07999915999832,80,0
59,105,680000,2006,1000,1,0.0999991999984,97,0
61,96,1925000,2014,1300,1,0.16999933999867997,97,0
61,362,1275000,2000,1000,0,0.0999991999984,80,1
25,87,4100000,2020,1800,1,0.018999037998075993,180,1
59,105,1750000,2017,1000,1,0.05199910399820799,43,0
61,243,1290000,2008,1000,0,0.07399914799829599,80,1
59,210,725000,2014,800,1,0.07999915999832,119,0
25,358,3640000,2015,1500,0,0.05299910599821199,80,1
43,240,3500000,2004,3200,0,0.11999923999847999,80,1
61,96,2600000,2018,1300,1,0.022999045998091994,64,0
25,87,2400000,2010,1800,0,0.05499910999821999,66,1
44,109,1375000,2013,660,0,0.09399918799837599,97,1
59,364,850000,2020,1000,1,0.034999069998139995,97,0
27,346,6290000,2021,2000,1,4.9000098000195997e-05,180,1
42,50,6950000,2011,2000,0,0.11999923999847999,97,1
25,87,4260000,2020,1800,1,0.010999021998043996,97,1
61,32,2850000,2014,1500,0,0.05899911799823599,80,1
25,87,459999,1990,1300,1,0.31999963999928,80,0
59,54,850000,2015,800,1,0.1249992499985,119,0
59,364,1572000,2018,1000,1,0.06499912999825999,66,0
14,106,715000,2006,800,1,0.121999243998488,80,1
61,96,1395000,2010,1300,1,0.19999939999879998,80,0
35,316,1050000,2003,2000,1,0.12299924599849199,80,1
61,260,1700000,2006,1500,0,0.24999949999899998,97,1
61,255,14000000,2013,2700,0,0.04599909199818399,97,1
61,102,4800000,2004,2500,0,0.12599925199850398,66,1
25,87,3850000,2018,1800,1,0.04979909959819919,66,1
59,210,950000,2017,800,1,0.02899905799811599,43,0
59,312,1550000,2015,660,0,0.095999191998384,66,1
59,210,1050000,2017,800,1,0.066999133998268,66,0
61,96,3650000,2017,1800,1,0.066999133998268,66,1
61,256,1875000,2002,1500,0,0.12899925799851597,80,1
8,128,570000,2005,800,0,0.002799005598011196,144,0
25,87,890000,1997,1500,1,0.019999039998079993,169,0
61,255,8300000,2009,2700,0,0.075499150998302,66,1
61,96,3450000,2018,1600,1,0.019999039998079993,80,1
59,195,850000,2006,1300,1,0.13999927999856,80,0
61,96,1250000,2007,2000,1,0.12344924689849379,80,0
61,96,3000000,2015,1800,1,0.10999921999843999,66,1
25,86,2550000,2017,1500,1,0.03599907199814399,97,1
42,50,9500000,2013,2000,0,0.08499916999834,97,1
61,96,2600000,2016,1300,1,0.05199910399820799,97,0
59,186,1000000,1998,1000,1,0.0999991999984,66,0
18,70,890000,2018,1000,1,0.03999907999815999,97,0
61,96,3050000,2018,1300,1,0.04069908139816279,144,1
59,105,670000,2007,1000,1,0.0537761075522151,80,0
49,179,650000,2020,1000,1,0.04199908399816799,97,0
61,96,2050000,2014,1300,1,0.10999921999843999,97,0
61,96,2650000,2012,1600,1,0.07999915999832,97,1
59,210,750000,2014,800,1,0.08099916199832399,119,0
25,87,900000,2000,1600,1,0.18999937999875996,164,0
14,106,800000,2007,800,1,0.13799927599855197,97,0
59,364,1460000,2017,660,0,0.11999923999847999,144,1
61,96,785000,1998,1300,1,0.14999929999859998,43,0
61,96,3025000,2018,1300,1,0.04299908599817199,66,1
25,358,3300000,2014,1500,0,0.06009912019824039,80,1
14,216,1735000,2018,660,0,0.07799915599831199,97,1
25,86,2650000,2019,1300,1,0.02999905999811999,66,0
59,210,580000,2008,800,1,0.8000006000012,97,0
59,195,900000,2005,1300,0,0.1249992499985,97,0
44,20,1225000,2006,1300,0,0.18499936999873998,66,1
59,105,330000,2019,1000,1,2.9000058000115995e-05,66,0
59,54,520000,2003,800,1,0.04999909999819999,119,0
59,105,1375000,2016,1000,1,0.03099906199812399,80,0
59,312,1425000,2014,660,0,0.06199912399824799,97,1
38,159,6300000,2021,1500,0,0.0,180,1
59,105,790000,2008,1000,1,0.04889909779819559,97,0
61,96,1750000,2010,1300,1,0.08999917999835999,66,0
61,96,1450000,2006,1300,1,0.014999029998059995,97,0
59,210,880000,2016,800,1,0.06999913999828,66,0
61,362,2750000,2017,1000,0,0.034999069998139995,180,1
61,388,1395000,2008,1000,0,0.0749991499983,97,1
61,96,2560000,2016,1300,1,0.13053526107052213,80,0
43,240,800000,1990,2500,0,0.0999991999984,138,0
61,96,1050000,2005,1300,1,0.0999991999984,80,0
25,87,1150000,2005,1500,1,0.21999943999887997,154,0
43,119,1980000,2015,660,0,0.05199910399820799,97,1
59,364,1525000,2017,1000,1,0.025799051598103192,80,0
61,163,3950000,2010,3000,0,0.09499918999837999,66,1
61,255,1700000,1993,2500,1,0.0999991999984,80,0
61,96,3700000,2017,1500,0,0.000199000398000796,180,1
25,87,3100000,2016,1800,1,0.08532317064634129,66,1
59,54,800000,2015,800,1,0.034999069998139995,154,0
59,327,1390000,2014,1300,1,0.0749991499983,43,0
61,96,1850000,2012,1300,1,0.08999917999835999,97,0
35,316,5500000,2020,2000,1,0.012999025998051996,164,1
59,210,1150000,2019,800,1,0.021999043998087994,66,0
35,89,500000,2004,1300,0,0.14999929999859998,144,0
61,259,3200000,2014,1800,0,0.15999931999863998,80,1
59,105,2150000,2021,1000,1,0.005999011998023996,180,0
59,206,470000,1994,1300,1,0.380261760523521,97,0
25,87,4500000,2020,1800,1,0.003999007998015996,66,1
61,96,1400000,2004,1300,1,0.148999297998596,97,0
25,87,4550000,2021,1800,1,4.000008000016e-06,180,1
61,96,3200000,2017,1600,1,0.04999909999819999,80,1
59,277,695000,2015,800,1,0.13499926999853998,119,0
25,87,3600000,2017,1800,1,0.07999915999832,97,1
25,87,1080000,2005,1500,1,0.1733793467586935,80,0
61,231,4200000,2015,1800,0,0.05099910199820399,180,1
27,346,6250000,2021,2000,1,9.000018000036e-06,180,1
61,256,6500000,2015,1800,0,0.04999909999819999,66,1
61,96,2950000,2015,1800,1,0.07399914799829599,66,1
59,105,680000,2005,1000,1,0.4499998999998,134,0
14,106,650000,2009,800,1,0.082999165998332,80,0
59,105,725000,2005,1000,1,0.04499908999817999,97,0
59,31,675000,2009,1000,1,0.15999931999863998,80,0
18,370,819999,2014,1000,1,0.0999991999984,97,0
61,102,13000000,2015,2500,0,0.03999907999815999,66,1
59,31,1425000,2019,660,1,0.020999041998083993,97,0
59,105,970000,2011,1000,1,0.0999991999984,97,0
25,87,3900000,2018,1800,1,0.024999049998099994,66,1
61,96,3300000,2014,1800,1,0.02973105946211892,97,0
59,210,459999,2006,800,1,0.05710711421422842,119,0
61,96,1310000,2007,1300,1,0.4001998003996008,97,0
6,184,1714999,2020,1000,1,0.03199906399812799,66,0
43,118,1689999,2017,660,0,0.02799905599811199,97,1
59,210,645000,2010,800,1,0.04499908999817999,97,0
59,31,1480000,2014,660,0,0.02999905999811999,66,1
25,358,3850000,2014,1500,0,0.06499912999825999,66,1
61,243,1220000,2005,1000,0,0.08999917999835999,80,1
61,96,3460000,2019,1600,1,0.018999037998075993,180,1
61,256,4400000,2009,2000,0,0.11499922999845999,66,1
61,207,3300000,2004,3000,0,0.21499942999885996,66,1
61,96,3260000,2019,1300,1,0.003999007998015996,97,1
61,362,2650000,2017,1000,0,0.025649051298102594,180,1
14,106,550000,2005,800,1,0.08499916999834,80,0
61,96,1325000,2001,1600,1,0.11599923199846399,80,1
25,87,1400000,2008,1800,1,0.15499930999861997,97,0
61,259,4000000,2015,1800,0,0.04699909399818799,134,1
25,87,3850000,2018,1800,1,0.05499910999821999,97,1
25,23,1200000,2000,1900,0,0.0999991999984,80,1
6,184,1750000,2020,1000,1,0.007799015598031196,97,0
14,216,2150000,2018,660,0,0.04399908799817599,180,1
25,86,750000,2002,1500,1,0.0999991999984,64,0
59,210,560000,2009,800,1,0.05999911999823999,139,0
59,31,1290000,2010,660,0,0.09218518437036874,66,1
61,96,1830000,2010,1300,1,0.07799915599831199,97,0
59,46,570000,2003,1300,1,0.0999991999984,119,0
61,193,22200000,2011,4600,0,0.07249914499829,66,1
61,96,2380000,2015,1300,1,0.12599925199850398,97,1
61,96,2700000,2013,1600,1,0.06499912999825999,97,1
59,277,570000,2015,1000,1,0.0999991999984,80,0
36,282,3000000,2003,2000,0,0.18499936999873998,97,1
61,96,3579999,2020,1300,1,0.000399000798001596,180,0
59,46,970000,2005,1300,1,0.14199928399856798,66,0
61,96,2465000,2017,1300,1,0.05899911799823599,80,0
25,86,2730000,2018,1500,1,0.04699909399818799,66,1
59,210,590000,2008,800,1,0.0999991999984,66,0
6,30,2549000,2021,1300,1,0.0,97,0
43,192,1340000,2007,1600,0,0.10499920999842,80,1
59,105,950000,2012,1000,1,0.09399918799837599,80,0
61,163,1900000,2002,3000,0,0.19999939999879998,97,1
59,210,440000,2005,800,1,0.07999915999832,43,0
59,185,900000,2004,660,0,0.08999917999835999,134,0
6,30,2249000,2021,1300,1,0.0,97,0
59,210,819999,2015,800,1,0.05999911999823999,66,0
25,226,1550000,2013,660,0,0.066999133998268,97,1
42,50,6400000,2012,1800,1,0.06499912999825999,66,1
61,96,2470000,2016,1300,1,0.08499916999834,66,0
14,216,1400000,2011,660,0,0.08332916665833331,97,1
59,71,1050000,2018,800,1,0.031699063398126795,66,0
59,210,930000,2017,800,1,0.05999911999823999,144,0
6,30,2599000,2021,1500,1,0.0,97,1
61,255,7000000,2007,3000,0,0.3999997999996,66,1
25,87,1150000,2005,1500,1,0.113999227998456,97,0
61,96,1350000,2008,1300,1,0.19999939999879998,97,0
61,367,2350000,2007,1800,0,0.12999925999851997,97,1
25,87,1300000,2002,1500,1,0.14999929999859998,97,0
61,362,1750000,2005,1300,0,0.17999935999871997,80,1
43,192,1400000,2007,1600,0,0.0999991999984,80,1
59,364,1475000,2018,1000,1,0.05625911251822503,66,0
25,87,2395000,2013,1800,1,0.103999207998416,43,1
25,87,3750000,2018,1800,1,0.06099912199824399,80,1
25,86,2300000,2017,1300,1,0.05799911599823199,97,0
59,327,1650000,2016,1300,1,0.06449912899825799,80,0
59,210,620000,2013,800,1,0.27088454176908355,80,0
61,259,2240000,2011,1500,0,0.18499936999873998,66,1
61,96,1925000,2012,1300,1,0.06999913999828,97,0
49,246,1200000,2021,800,1,9.9000198000396e-05,97,0
59,195,819999,2007,1300,1,0.14999929999859998,119,0
25,87,3790000,2018,1800,1,0.03899907799815599,80,1
61,362,1400000,2005,1300,0,0.09499918999837999,66,1
59,210,850000,2016,800,1,0.06499912999825999,97,0
59,31,780000,2011,1000,1,0.06899913799827599,80,0
25,87,760000,1996,1500,1,0.11999923999847999,97,0
61,243,1900000,2014,1000,0,0.07046914093828187,66,1
61,96,1160000,2006,1300,1,0.5941621883243766,97,0
61,163,6450000,2018,2800,1,0.04199908399816799,80,1
61,96,3579999,2021,1600,1,0.000399000798001596,180,0
25,86,1689999,2010,1300,1,0.15199930399860798,97,0
61,96,2480000,2018,1300,1,0.05999911999823999,97,0
59,54,470000,1997,800,1,0.0999991999984,80,0
59,105,1100000,2014,1000,1,0.10999921999843999,80,0
61,326,3300000,1998,3400,0,0.14999929999859998,66,1
25,87,4050000,2018,1800,1,0.03999907999815999,97,1
59,364,1555000,2017,1000,1,0.07399914799829599,97,0
59,210,695000,2012,800,1,0.9500009000017999,97,0
61,96,2875000,2018,1300,1,0.05299910599821199,80,0
59,31,825000,2012,1000,1,0.07299914599829199,80,0
61,96,3950000,2018,1500,0,0.04959909919819839,180,1
61,163,1300000,1991,2400,0,0.2999995999992,66,0
59,210,1085000,2018,800,1,0.027499054998109992,66,0
59,210,640000,2011,800,1,0.11999923999847999,80,0
61,96,3450000,2020,1300,1,0.004999009998019996,180,1
59,210,500000,2014,800,1,0.19999939999879998,80,0
59,31,800000,2012,1000,1,0.10999921999843999,119,0
59,31,869999,2010,1000,1,0.0999991999984,97,0
59,31,1580000,2020,660,1,0.009499018998037996,180,1
59,31,1480000,2019,660,1,0.005999011998023996,97,0
14,216,1900000,2019,660,0,0.06999913999828,97,1
25,86,2420000,2017,1300,1,0.0742991485982972,97,1
61,96,2950000,2015,1800,1,0.09499918999837999,97,1
35,316,1000000,2004,2000,0,0.19999939999879998,66,0
61,96,2950000,2018,1300,1,0.023999047998095994,66,0
61,256,5700000,2016,1500,0,0.06235512471024941,66,1
61,96,2085000,2015,1300,1,0.04499908999817999,97,0
59,105,600000,2007,1000,1,0.11899923799847599,97,0
59,105,915000,2010,1000,1,0.08009916019832039,97,0
61,96,2330000,2013,1300,1,0.07999915999832,66,0
44,109,1350000,2013,660,0,0.04499908999817999,80,1
61,96,3350000,2018,1600,1,0.02799905599811199,66,1
59,210,960000,2019,800,1,0.03899907799815599,97,0
25,87,3700000,2017,1500,1,0.08949917899835799,97,1
8,128,580000,2005,800,0,0.0999991999984,80,0
59,105,1115000,2009,1000,1,0.083999167998336,97,0
59,105,509999,2002,1000,1,0.0999991999984,97,0
25,86,1000000,2001,1300,1,0.11806423612847225,97,0
6,184,1625000,2020,1000,1,0.014999029998059995,180,0
14,106,585000,2006,800,1,0.009999019998039996,80,0
59,210,910000,2017,800,1,0.03599907199814399,97,0
59,327,1500000,2014,1300,1,0.09499918999837999,97,0
59,105,1080000,2014,1000,1,0.05199910399820799,80,0
25,87,1775000,2010,1800,1,0.08099916199832399,80,1
25,143,2850000,2013,1500,0,0.065999131998264,66,1
25,358,3400000,2015,1500,0,0.08499916999834,97,1
61,362,2200000,2012,1000,0,0.04299908599817199,66,1
27,294,730000,2007,1000,1,0.14389928779857558,97,0
59,210,480000,2007,800,1,0.14999929999859998,119,0
59,105,615000,2004,1000,1,0.11999923999847999,80,0
51,282,5000000,2006,3000,0,0.11499922999845999,97,1
61,96,2175000,2016,1300,1,0.1249992499985,97,0
25,237,3300000,2016,1500,0,0.06999913999828,66,1
61,96,3155000,2017,1800,1,0.07399914799829599,80,1
61,96,2000000,2011,1300,1,0.071499142998286,97,0
61,96,2750000,2016,1300,1,0.06949913899827799,97,0
25,86,1890000,2015,1500,0,0.06099912199824399,80,0
59,54,825000,2014,800,1,0.02999905999811999,97,0
25,87,1675000,2008,1800,1,0.16399932799865596,97,1
59,31,650000,2007,1000,1,0.013699027398054795,97,0
25,226,1650000,2014,660,0,0.0999991999984,66,1
25,86,2150000,2015,1500,1,0.11199922399844799,66,0
42,50,7000000,2010,2000,1,0.07399914799829599,66,1
61,96,1800000,2012,1300,1,0.083999167998336,66,0
61,96,3045000,2019,1300,1,0.036899073798147594,66,0
59,105,1230000,2015,1000,1,0.08999917999835999,66,0
35,316,5430000,2021,2000,1,0.00011900023800047598,80,1
18,352,1550000,2018,1300,1,0.020199040398080792,97,0
59,210,1180000,2019,800,1,0.004489008978017956,144,0
25,87,4275000,2019,1800,1,0.04499908999817999,97,1
25,86,1375000,2007,1300,1,0.18999937999875996,97,0
61,259,2700000,2010,1800,0,0.10799921599843199,80,1
